"","Word","Year","WordStart","vowel","coda_cons","foot","pre","pre_amb","br","br_amb","cr","unrel","unrel_amb","aff","aff_amb","sp","sp_amb","sp_full","sp_partial","sp_fp","release"
"234","celebrating","2000",49.37417394,"ei","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"235","celebration","1988",3.816721125,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"236","celebration","2001",88.64278495,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"237","celebration","2002",86.41562748,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"238","celebrations","1958",133.58,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"239","celebrations","1958",193.32,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"240","celebrations","1994",263.2100684,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"241","celebrations","2000",35.31545988,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"242","celebrations","2002",99.81526314,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"243","celebrations","2002",149.0279217,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"244","celebrations","2018",147.6092982,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"245","certainly","1957",132.9177699,"ɜ","t","medial",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"246","certainly","1961",203.3084142,"ɜ","t","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"247","certainly","1972",33.86882881,"ɜ","t","medial",1,1,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"248","certainly","2001",188.82,"ɜ","t","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"249","certainly","2005",211.7960524,"ɜ","t","medial",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"250","chapel","2018",26.36477319,"æ","p","medial",0,0,0,0,1,0,0,0,0,0,1,0,0,0,"normal release"
"251","chaplain","2018",34.23456977,"æ","p","medial",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"252","chechnya","1995",158.6130785,"ɛ","tʃ","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"253","Christ","1988",214.7067375,"ai","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"254","Christ","1994",173.726835,"ai","s","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"255","Christ","1995",274.0757454,"ai","s","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"256","Christ","2000",51.43633776,"ai","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"257","Christ","2000",214.6387785,"ai","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"258","Christ","2002",78.64062318,"ai","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"259","Christ","2010",63.14487049,"ai","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"260","Christian","1961",3.43174964,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"261","Christian","1961",78.00781913,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"262","Christian","1961",139.6604253,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"263","Christian","1972",18.35179056,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"264","Christian","2000",98.74889377,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"265","Christian","2000",111.2560759,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"266","Christian","2000",233.638167,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"267","Christian","2001",254.5072542,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"268","Christian","2002",234.0128171,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"269","Christian","2010",11.36265869,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"270","Christianity","2005",155.4031929,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"271","Christianity","2010",25.401777,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"272","Christians","1958",186.7462514,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"273","Christians","2005",279.2241435,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"274","Christians","2015",163.8740398,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"275","Christians","2015",215.6588636,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"276","Christmas","1952",2.071887483,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"277","Christmas","1952",23.59007521,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"278","Christmas","1952",74.74778854,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"279","Christmas","1952",78.77775658,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"280","Christmas","1952",170.6789847,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"281","Christmas","1952",276.8963442,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"282","Christmas","1957",0.814979663,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"283","Christmas","1957",8.332129062,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"284","Christmas","1957",18.88992973,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"285","Christmas","1957",36.36102152,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"286","Christmas","1957",413.6118442,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"287","Christmas","1958",0.854724932,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"288","Christmas","1958",18.67749479,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"289","Christmas","1958",190.23,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"290","Christmas","1958",203.1,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"291","Christmas","1958",334.0351061,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"292","Christmas","1958",362.2355673,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"293","Christmas","1961",33.19800132,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"294","Christmas","1961",76.63844789,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"295","Christmas","1961",144.3989174,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"296","Christmas","1961",275.7862086,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"297","Christmas","1964",1.453847386,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"298","Christmas","1964",27.76582683,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"299","Christmas","1964",303.3509497,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"300","Christmas","1970",2.539511585,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"301","Christmas","1970",206.8235441,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"302","Christmas","1970",235.5931332,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"303","Christmas","1970",264.7684045,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"304","Christmas","1972",148.1540164,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"305","Christmas","1972",265.8896308,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"306","Christmas","1972",271.7504413,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"307","Christmas","1972",306.0293569,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"308","Christmas","1975",8.11140903,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"309","Christmas","1975",19.66070552,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"310","Christmas","1975",65.2105785,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"311","Christmas","1975",240.0533257,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"312","Christmas","1983",328.97,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"313","Christmas","1983",370.65,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"314","Christmas","1988",251.2998528,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"315","Christmas","1988",283.8440689,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"316","Christmas","1988",296.3680896,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"317","Christmas","1988",320.8839254,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"318","Christmas","1988",331.6538213,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"319","Christmas","1994",97.68097724,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"320","Christmas","1994",141.3996576,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"321","Christmas","1994",333.59089,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"322","Christmas","1994",338.2732571,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"323","Christmas","1995",89.40477574,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"324","Christmas","1995",257.982232,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"325","Christmas","1995",285.423481,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"326","Christmas","1995",289.1481951,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"327","Christmas","2000",39.94,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"328","Christmas","2000",282.9260162,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"329","Christmas","2001",274.3211212,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"330","Christmas","2001",325.4099657,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"331","Christmas","2001",331.4419946,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"332","Christmas","2002",9.154604064,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"333","Christmas","2002",76.23,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"334","Christmas","2002",162.5609287,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"335","Christmas","2002",258.4867342,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"336","Christmas","2005",13.14230642,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"337","Christmas","2005",105.978519,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"338","Christmas","2005",281.0274422,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"339","Christmas","2005",330.361455,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"340","Christmas","2010",357.2911503,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"341","Christmas","2015",10.70431772,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"342","Christmas","2015",14.89195939,"ɪ","s","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"343","Christmas","2015",26.80213565,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"344","Christmas","2015",34.96405336,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"345","Christmas","2015",88.11977379,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"346","Christmas","2015",109.929637,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"347","Christmas","2015",155.6706532,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"348","Christmas","2015",187.4986353,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"349","Christmas","2015",268.3297115,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"350","Christmas","2015",301.9917667,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"351","Christmas","2015",311.2813003,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"352","Christmas","2018",10.68379436,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"353","Christmas","2018",107.9746461,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"354","Christmas","2018",262.6411348,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"355","Christmas","2018",303.4490634,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"356","christs","2000",105.8490705,"ai","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"357","christs","2000",126.8032506,"ai","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"358","christs","2000",229.9333715,"ai","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"359","christs","2000",271.2397273,"ai","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"360","christs","2001",283.77,"ai","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"361","christs","2015",224.7078291,"ai","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"362","church","1958",311.4563436,"ɜ","tʃ","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"363","church","2001",92.38486955,"ɜ","tʃ","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"364","church","2001",102.0324721,"ɜ","tʃ","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"365","church","2010",11.8709653,"ɜ","tʃ","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"366","churches","1994",108.7766381,"ɜ","tʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"367","churchmen","2010",21.05083415,"ɜ","tʃ","medial",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"368","circumstances","1995",166.6570636,"ɜ","k","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"369","circumstances","2001",113.22,"ɜ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"370","circumstances","2015",195.4489226,"ɜ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"371","circumstances","2018",112.7018729,"ɜ","k","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"372","cities","1958",232.1591365,"ɪ","t","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"373","cities","2010",184.5748722,"ɪ","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"374","citizens","1964",183.9513329,"ɪ","t","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"375","city","2005",35.95823413,"ɪ","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"376","city","2018",21.07094513,"ɪ","t","medial",0,0,1,1,1,0,0,0,0,1,1,1,0,0,"spirantised"
"377","close","1957",300.5453193,"ou","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"378","close","2000",28.19156378,"ou","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"379","closely","1952",140.514138,"ou","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"380","closer","1995",102.8530056,"ou","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"381","closer","2018",121.6878026,"ou","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"382","closest","1972",268.2525394,"ou","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"383","coast","2018",251.1775528,"ou","s","final",0,0,0,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"384","collection","1970",118.3982546,"ɛ","k","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"385","collection","1988",221.2837626,"ɛ","k","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"386","collective","1964",43.82105048,"ɛ","k","medial",0,1,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"387","commemorate","1994",257.2964706,"ei","t","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"388","commemorated","1994",7.83835467,"ei","t","final",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"389","commemoration","2001",98.15581422,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"390","commemorations","1994",56.4824996,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"391","commemorations","1995",0.838149703,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"392","commerce","1983",112.4085005,"ɜ","s","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"393","commission","2010",30.07011776,"ɪ","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"394","commitment","1995",179.8075105,"ɪ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"395","communicate","1983",333.0224706,"ei","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"396","communicate","1983",335.2809716,"ei","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"397","communicate","1983",351.126291,"ei","t","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"398","communication","1983",2.771470759,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"399","communication","1983",58.02051657,"ei","ʃ","medial",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"400","communication","1983",114.5995575,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"401","communication","1983",257.0664842,"ei","ʃ","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"402","communication","1983",321.9144165,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"403","compassion","1983",306.0671923,"æ","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"404","compassion","2000",265.2968455,"æ","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"405","compatriots","1995",186.6545657,"æ","t","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"406","compete","1970",146.1029461,"i","t","final",0,0,0,0,1,0,0,1,1,0,0,0,0,0,"affricated"
"407","compete","2010",266.3130764,"i","t","final",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"408","competitive","1983",197.827247,"ɛ","t","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"409","competitors","2010",273.5123793,"ɛ","t","medial",0,0,0,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"410","completely","1983",59.60955601,"i","t","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"411","complex","1964",63.54030202,"ɛ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"412","computers","1983",304.3995686,"u","t","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"413","conflicts","2001",49.06701272,"ɪ","k","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"414","congregation","1952",295.5223478,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"415","congregation","1994",89.32162991,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"416","contacts","1970",211.9169433,"æ","k","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"417","contacts","1983",243.3097082,"æ","k","final",0,0,0,0,1,1,1,0,0,0,0,0,0,0,"unreleased"
"418","contracting","1961",197.1695906,"æ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"419","contrast","1988",162.0431923,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"420","contribution","1983",177.0194506,"u","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"421","contribution","1995",183.8811166,"u","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"422","contributions","2002",134.5897654,"u","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"423","Cook","1970",52.08916056,"ʊ","k","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"424","cooperation","1972",173.8384476,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"425","cooperation","1972",173.8384476,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"426","cooperation","1983",206.7296525,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"427","cooperation","1983",206.7296525,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"428","cooperation","1983",221.6355365,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"429","cooperation","1983",221.6355365,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"430","cooperation","1983",249.015464,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"431","cooperation","1983",249.015464,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"432","coronation","1952",284.033995,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"433","corruption","1957",170.3596452,"ʌ","p","medial",0,0,0,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"434","course","1970",21.12735601,"ɔ","s","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"435","course","1994",120.4099563,"ɔ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"436","course","2000",45.57166645,"ɔ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"437","course","2000",188.1687222,"ɔ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"438","course","2005",167.8835447,"ɔ","s","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"439","course","2015",284.7791794,"ɔ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"440","course","2018",115.3297205,"ɔ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"441","court","2010",16.57903177,"ɔ","t","final",0,0,0,0,1,0,0,1,1,0,0,0,0,0,"affricated"
"442","courteous","1975",192.8391722,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"443","creaking","1964",221.1541723,"i","k","medial",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"444","create","1964",203.6711988,"ei","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"445","create","1972",261.6342128,"ei","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"446","create","1975",230.1680113,"ei","t","final",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"447","create","1983",302.0859435,"ei","t","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"448","create","2010",156.7609525,"ei","t","final",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"449","created","1972",178.9395577,"ei","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"450","critical","1957",130.1888551,"ɪ","t","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"451","criticise","1994",292.9572498,"ɪ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"452","crucified","2000",88.51427295,"u","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"453","cultivate","1995",241.3046843,"ei","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"454","curse","2015",293.2123358,"ɜ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"455","custom","2015",28.86630384,"ʌ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"456","custom","2015",176.4614964,"ʌ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"457","customary","2015",276.0824281,"ʌ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"458","dark","1994",170.6213723,"ɑ","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"459","darkness","2015",102.7459337,"ɑ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"460","darkness","2015",114.0265283,"ɑ","k","medial",0,0,0,1,0,0,0,0,0,0,1,0,0,0,"normal release"
